tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
1611076457,1611077095,1,0.23,Upper East Side North,Central Park,Credit Card,8.0,2.46,14.76
1610216277,1610217308,2,8.64,East Elmhurst,Lenox Hill West,Cash,25.0,0.0,34.42
1610020175,1610020790,1,1.43,Midtown Center,Lenox Hill East,Cash,8.5,0.0,11.8
1610222148,1610222444,1,1.5,Meatpacking/West Village West,East Chelsea,Credit Card,6.5,1.0,10.8
1609750122,1609750979,1,3.24,UN/Turtle Bay South,SoHo,Credit Card,12.5,1.0,16.8
1611833309,1611834442,1,2.49,Lower East Side,Union Sq,Credit Card,13.5,3.36,20.16
1609608964,1609609924,5,2.4,Upper East Side North,Murray Hill,Credit Card,12.0,1.5,16.8
1612115442,1612115723,1,0.5,Flatiron,East Chelsea,Cash,5.0,0.0,8.3
1611739037,1611739338,5,0.79,NV,NV,Credit Card,5.5,2.2,11.0
1610793185,1610793863,1,2.14,Bloomingdale,Hamilton Heights,Cash,10.0,0.0,10.8
1610911908,1610912815,1,5.5,Murray Hill,Financial District North,Credit Card,18.5,3.0,24.8
1610808359,1610809049,5,1.83,Union Sq,Alphabet City,Credit Card,9.5,2.56,15.36
1609517929,1609518812,2,3.05,Times Sq/Theatre District,Greenwich Village South,Credit Card,12.0,4.59,19.89
1609509280,1609509633,3,0.9,Upper West Side South,Lincoln Square East,Credit Card,6.0,1.85,11.15
1609947905,1609948496,1,1.51,Upper East Side South,Sutton Place/Turtle Bay North,Credit Card,8.0,3.39,14.69
1610470038,1610470739,6,1.79,Central Park,Lenox Hill East,Credit Card,9.5,2.76,16.56
1611341237,1611342664,1,5.14,East Village,Upper West Side North,Credit Card,19.5,4.76,28.56
1611676312,1611677395,1,4.32,Kips Bay,East Harlem North,Credit Card,15.0,1.83,20.13
1610454416,1610455169,1,2.1,Upper West Side South,Midtown Center,Cash,10.0,0.0,13.3
1609533211,1609533802,1,2.3,Upper West Side North,East Harlem South,Cash,9.5,0.0,13.3
1609922739,1609923089,1,0.87,Lincoln Square East,Lincoln Square West,Credit Card,6.0,2.33,11.63
1610916701,1610917647,1,5.17,Garment District,East Harlem South,Cash,17.0,0.0,20.8
1609859534,1609860294,1,1.35,Upper East Side North,Lenox Hill East,Cash,9.5,0.0,12.8
1611742632,1611743026,3,1.17,Midtown Center,Midtown South,Credit Card,6.5,1.96,11.76
1611163301,1611163887,3,1.81,Clinton East,Upper West Side North,Credit Card,9.0,2.66,15.96
1610726906,1610727970,1,3.0,Midtown North,East Village,Credit Card,13.5,3.55,21.35
1611560983,1611561811,2,2.7,East Harlem South,Lincoln Square East,Credit Card,11.5,2.96,17.76
1612109358,1612110053,1,1.74,Lincoln Square East,Upper West Side South,Credit Card,9.5,3.2,16.0
1609928632,1609929613,1,3.32,Kips Bay,Upper East Side North,Credit Card,13.0,3.26,19.56
1610054645,1610054782,2,0.56,Upper East Side South,Upper East Side South,Cash,4.0,0.0,7.8
1611740446,1611740898,1,1.72,Manhattan Valley,Upper West Side South,Credit Card,8.0,4.0,15.3
1610493616,1610493765,1,0.88,West Village,TriBeCa/Civic Center,Credit Card,4.5,1.0,9.3
1609694327,1609695002,1,2.48,West Chelsea/Hudson Yards,Times Sq/Theatre District,Cash,10.5,0.0,13.8
1610008863,1610009467,1,1.93,Sutton Place/Turtle Bay North,Upper East Side North,Credit Card,9.0,2.46,14.76
1611677678,1611678081,1,1.2,East Harlem North,Central Harlem,Cash,6.5,0.0,8.3
1611223630,1611224018,1,0.44,Lenox Hill East,Lenox Hill East,Cash,5.5,0.0,8.8
1610452202,1610452663,1,0.98,East Harlem South,East Harlem South,Cash,7.0,0.0,7.8
1609855807,1609855907,1,0.29,Bloomingdale,Manhattan Valley,Credit Card,3.5,2.0,6.3
1610815952,1610816552,2,2.06,Times Sq/Theatre District,Lenox Hill West,Credit Card,9.0,2.46,14.76
1610640122,1610641117,5,2.56,Upper East Side North,Murray Hill,Credit Card,12.5,3.36,20.16
1611859164,1611859812,1,2.03,Midtown East,Upper East Side North,Credit Card,10.0,2.14,16.44
1610032146,1610032743,1,1.29,Yorkville East,Upper East Side South,Credit Card,8.0,2.26,13.56
1609514411,1609515033,2,1.9,Greenwich Village South,Murray Hill,Cash,9.0,0.0,12.3
1610369364,1610369760,1,1.0,Upper West Side South,Lincoln Square West,Cash,6.5,0.0,9.8
1610464603,1610465336,1,2.0,Lenox Hill East,Lincoln Square East,Credit Card,10.0,1.0,14.3
1610600757,1610602305,1,14.82,JFK Airport,Old Astoria,Credit Card,41.5,0.04,42.84
1611374552,1611374999,1,3.2,Lenox Hill West,Gramercy,Credit Card,10.5,1.0,15.3
1610715186,1610715581,2,0.98,Upper East Side South,Upper East Side North,Credit Card,6.5,1.0,10.8
1610405398,1610405733,1,1.55,Yorkville West,East Harlem North,Credit Card,7.0,2.8,13.6
1610983909,1610985470,1,6.9,Lenox Hill East,Washington Heights North,Cash,24.0,0.0,27.3
1611489287,1611489674,3,1.14,Upper West Side North,Lincoln Square East,Credit Card,6.5,1.2,11.0
1609670292,1609670739,1,1.63,Upper East Side North,Midtown North,Credit Card,8.0,2.26,13.56
1611417990,1611418741,1,1.6,World Trade Center,Little Italy/NoLiTa,Credit Card,9.5,1.0,13.8
1611931311,1611931589,1,0.66,Yorkville West,Upper East Side North,Cash,5.0,0.0,8.3
1611145314,1611145858,1,1.1,Gramercy,Flatiron,Credit Card,7.5,2.15,12.95
1609461679,1609462582,2,5.1,Greenwich Village North,East Harlem South,Credit Card,16.0,2.97,22.77
1611241594,1611242086,1,1.44,East Village,Gramercy,Credit Card,7.5,0.0,10.8
1610452217,1610453299,2,0.49,Washington Heights South,Washington Heights South,Cash,48.51,0.0,49.31
1612114724,1612114967,1,0.9,Yorkville West,Lenox Hill West,Credit Card,5.0,5.0,13.3
1611749675,1611751090,1,4.48,Upper West Side North,Midtown South,Credit Card,18.5,5.45,27.25
1610451821,1610452467,3,2.09,Greenwich Village North,Murray Hill,Cash,9.5,0.0,12.8
1609954926,1609955565,2,1.6,Lenox Hill West,Yorkville East,Credit Card,8.5,2.56,15.36
1611780430,1611780884,1,2.06,Lenox Hill East,UN/Turtle Bay South,Credit Card,8.5,3.08,15.38
1610111785,1610112597,1,1.71,Lenox Hill East,Upper East Side North,Credit Card,10.5,2.76,16.56
1609944026,1609945527,1,7.7,Penn Station/Madison Sq West,Sunset Park West,Credit Card,25.0,3.0,31.3
1609509068,1609509257,1,1.16,Lenox Hill East,Yorkville East,Credit Card,5.0,1.24,9.54
1609501251,1609501328,1,0.46,Yorkville West,Lenox Hill West,Cash,3.5,0.0,6.8
1611077743,1611079150,1,5.6,East Harlem North,Penn Station/Madison Sq West,Cash,19.5,0.0,23.8
1610774153,1610775035,1,9.9,JFK Airport,Corona,Cash,27.0,0.0,28.3
1611231944,1611232277,1,0.7,Midtown North,Midtown Center,Cash,5.5,0.0,9.3
1610530535,1610531647,2,3.8,Upper West Side North,UN/Turtle Bay South,Cash,15.5,0.0,18.8
1611848071,1611848454,2,1.3,Central Park,Central Park,Credit Card,6.5,1.95,11.75
1611324540,1611324767,0,0.5,Lincoln Square West,Lincoln Square East,Cash,4.5,0.0,7.8
1610895276,1610895792,1,1.39,Lenox Hill East,Upper East Side North,Credit Card,8.0,2.26,13.56
1611746391,1611746869,1,0.7,East Harlem South,East Harlem South,Cash,6.5,0.0,7.3
1609587596,1609588594,2,4.17,Lincoln Square East,Meatpacking/West Village West,Credit Card,15.5,4.7,23.5
1611489112,1611490866,6,12.62,Lenox Hill West,Park Slope,Credit Card,37.0,1.0,47.42
1611940909,1611941001,1,0.4,Lenox Hill West,Lenox Hill West,Cash,3.5,0.0,7.8
1610530212,1610531352,1,3.62,Bloomingdale,Lenox Hill West,Credit Card,15.0,4.58,22.88
1611128267,1611128535,1,0.52,Murray Hill,Kips Bay,Credit Card,5.0,0.0,8.3
1610522173,1610522754,1,3.2,Lenox Hill West,Union Sq,Credit Card,11.0,2.86,17.16
1610957447,1610957785,1,1.23,Sutton Place/Turtle Bay North,Murray Hill,Credit Card,6.0,0.93,10.23
1610632173,1610632916,1,1.9,Lenox Hill East,Midtown Center,Credit Card,10.0,2.66,15.96
1610019146,1610020418,1,4.13,Murray Hill,Upper West Side North,Credit Card,17.5,4.16,24.96
1610597418,1610598757,2,11.5,Times Sq/Theatre District,NA,Cash,49.5,0.0,50.3
1610366691,1610367186,1,1.17,Central Park,Lenox Hill West,Credit Card,7.0,2.0,12.3
1611057006,1611057519,1,1.27,Flatiron,Murray Hill,Cash,7.5,0.0,10.8
1610459839,1610459998,1,0.65,Penn Station/Madison Sq West,Garment District,Credit Card,4.0,1.46,8.76
1610725895,1610726110,1,0.6,Upper East Side North,Upper East Side North,Credit Card,4.5,1.32,10.12
1611739911,1611740202,1,0.7,East Harlem South,Central Park,Credit Card,5.0,2.0,10.3
1611929600,1611930563,1,3.2,Gramercy,Lenox Hill West,Credit Card,13.0,3.26,19.56
1609605591,1609605819,1,0.65,Upper East Side North,Upper East Side North,Cash,4.5,0.0,7.8
1610784870,1610785138,1,1.3,Flatiron,Murray Hill,Credit Card,6.0,2.3,11.6
1609593879,1609595349,1,4.94,Little Italy/NoLiTa,Lincoln Square East,Credit Card,19.0,1.0,23.3
1611681581,1611683030,1,5.6,Kips Bay,Morningside Heights,Credit Card,20.0,4.85,29.15
1609857094,1609857648,2,1.69,Upper West Side South,Manhattan Valley,Credit Card,8.5,2.95,14.75
1610283370,1610283521,1,0.41,Greenwich Village North,West Village,Credit Card,3.5,1.22,8.02
1610800008,1610801992,1,24.52,JFK Airport,NA,Credit Card,120.0,24.16,144.96
1610628289,1610628730,1,1.0,Upper East Side South,Lenox Hill East,Credit Card,7.0,2.06,12.36
1609928327,1609929408,1,3.4,Lincoln Square East,Union Sq,Credit Card,14.5,3.56,21.36
1611852235,1611853119,1,2.7,Murray Hill,Yorkville West,Credit Card,11.5,2.5,18.3
1610374023,1610374536,1,1.65,Upper West Side South,Midtown North,Credit Card,8.0,2.26,13.56
1611599037,1611599672,1,2.78,Murray Hill,Upper East Side North,Credit Card,10.5,1.0,15.8
1610608774,1610609381,1,1.8,Clinton East,Kips Bay,Cash,9.0,0.0,12.3
1610014429,1610015292,5,2.17,Times Sq/Theatre District,Upper West Side South,Credit Card,11.0,1.43,15.73
1611580772,1611582673,1,5.3,Upper West Side North,Morrisania/Melrose,Cash,23.5,0.0,26.8
1610674432,1610674468,1,0.21,East Chelsea,East Chelsea,Credit Card,45.0,9.56,57.36
1609775984,1609776188,2,0.69,Penn Station/Madison Sq West,Garment District,Credit Card,4.5,1.76,10.56
1609944758,1609944882,1,0.38,Central Harlem,Central Harlem,Credit Card,3.5,1.29,5.59
1611819361,1611819913,1,1.76,Greenwich Village North,Kips Bay,Cash,8.5,0.0,11.8
1609683156,1609683947,2,3.48,Midtown East,Astoria,Cash,13.5,0.0,16.8
1610540608,1610540951,1,0.96,Upper East Side South,Upper East Side North,Credit Card,6.0,1.86,11.16
1611169143,1611169446,1,0.97,Upper West Side North,Bloomingdale,Credit Card,6.0,2.06,12.36
1611484650,1611485026,1,2.1,Central Park,Lincoln Square East,Credit Card,8.0,1.13,12.43
1611562791,1611563683,2,3.89,Battery Park City,East Chelsea,Credit Card,15.0,3.66,21.96
1609464335,1609464965,2,2.3,Lenox Hill West,Midtown South,Credit Card,10.0,2.0,15.8
1609945504,1609946012,1,1.62,East Chelsea,Union Sq,Credit Card,8.0,2.26,13.56
1611497945,1611498194,1,0.9,Upper East Side North,Upper East Side South,Credit Card,5.0,2.05,10.35
1609958501,1609958934,1,1.7,Gramercy,Sutton Place/Turtle Bay North,Credit Card,8.0,2.0,14.3
1612120773,1612121058,2,0.87,Union Sq,Gramercy,Credit Card,5.5,1.5,10.3
1612036861,1612038001,1,0.0,Astoria,Elmhurst,Credit Card,15.2,0.0,16.0
1612089443,1612090173,3,1.94,Upper West Side South,Upper East Side South,Credit Card,10.5,3.45,17.25
1611140319,1611141070,1,2.5,Lenox Hill East,Central Park,Credit Card,10.5,2.76,16.56
1609615354,1609615729,1,2.07,UN/Turtle Bay South,East Village,Cash,8.0,0.0,11.3
1611416203,1611417844,1,10.7,JFK Airport,Prospect-Lefferts Gardens,No charge,33.0,0.0,33.8
1610147830,1610149600,1,18.28,JFK Airport,Lenox Hill East,Credit Card,52.0,12.28,73.7
1609749122,1609750469,5,4.73,East Harlem South,Gramercy,Credit Card,18.5,4.36,26.16
1611066505,1611067210,1,3.2,West Village,Clinton East,Credit Card,11.5,3.7,18.5
1611576365,1611577028,1,1.81,Greenwich Village North,Garment District,Credit Card,9.5,2.56,15.36
1609948329,1609948679,1,1.1,Gramercy,Murray Hill,Cash,6.0,0.0,9.3
1609918426,1609918790,2,1.14,Upper West Side South,Lincoln Square East,Credit Card,6.5,1.96,11.76
1610485963,1610486638,1,2.2,Lenox Hill West,Lincoln Square East,Credit Card,10.5,2.86,17.16
1611773328,1611773810,1,1.88,Upper West Side South,Bloomingdale,Credit Card,8.0,3.69,15.99
1610455753,1610456249,1,1.2,Upper East Side South,Yorkville East,Credit Card,7.0,1.0,11.3
1609752082,1609752237,1,0.96,Lincoln Square West,West Chelsea/Hudson Yards,Credit Card,4.5,2.34,10.14
1610994217,1610995189,1,3.8,Lenox Hill West,Central Harlem North,Credit Card,14.5,1.0,18.8
1610890732,1610891562,2,1.99,Gramercy,East Chelsea,Credit Card,10.5,4.14,17.94
1610561748,1610562598,1,3.58,East Village,Upper East Side South,Credit Card,13.0,3.0,20.3
1610210850,1610211490,1,2.16,Lincoln Square East,Upper West Side North,Credit Card,9.5,3.84,16.64
1612128728,1612129925,1,4.4,Lenox Hill West,West Village,Credit Card,17.0,4.15,24.95
1609860472,1609860697,1,0.6,Lincoln Square East,Central Park,Credit Card,4.5,1.0,8.8
1609969246,1609971134,1,19.36,JFK Airport,Morningside Heights,Credit Card,52.0,14.73,73.65
1611701872,1611702603,1,4.59,Financial District South,Kips Bay,Cash,16.0,0.0,19.8
1611235313,1611236066,1,2.49,Flatiron,Sutton Place/Turtle Bay North,Credit Card,11.0,3.58,17.88
1609792029,1609794815,1,0.0,Crown Heights North,Manhattanville,Credit Card,39.2,0.0,40.0
1611135785,1611136290,5,2.8,Yorkville East,East Harlem North,Credit Card,10.5,2.76,16.56
1610478876,1610482088,1,43.35,East Elmhurst,NA,Credit Card,185.5,56.19,243.49
1610817540,1610818290,1,2.97,Sutton Place/Turtle Bay North,Greenwich Village North,Cash,11.5,0.0,14.8
1611428869,1611429008,1,0.45,Upper East Side North,Yorkville West,Cash,4.0,0.0,7.3
1610718080,1610718604,0,1.7,Murray Hill,Greenwich Village North,Cash,8.5,0.0,11.8
1611832583,1611833262,1,2.08,Upper West Side South,Times Sq/Theatre District,Credit Card,10.0,2.0,15.3
1611338374,1611339001,1,1.92,Upper East Side South,Upper West Side North,Credit Card,9.5,4.14,17.94
1610791120,1610791527,1,1.78,Central Park,Upper West Side North,Cash,7.5,0.0,10.8
1609464901,1609465870,6,4.56,Financial District North,Clinton West,Credit Card,16.5,5.08,25.38
1611336769,1611336951,1,0.0,East Village,East Village,Credit Card,3.5,0.78,8.58
1610105543,1610106251,1,1.2,Kips Bay,Penn Station/Madison Sq West,Credit Card,9.0,2.45,14.75
1610822706,1610823818,1,4.6,Upper East Side North,Greenpoint,Credit Card,17.0,5.05,25.35
1610397608,1610399275,1,21.2,JFK Airport,Upper East Side South,Credit Card,52.0,9.21,70.63
1611590316,1611590712,1,1.82,Lincoln Square East,Upper West Side North,Credit Card,7.5,0.0,11.8
1610659038,1610659092,1,0.23,Upper East Side North,Upper East Side North,Cash,3.0,0.0,6.8
1610552429,1610552882,1,1.2,Murray Hill,Gramercy,Credit Card,7.0,3.05,13.35
1610552589,1610552843,1,1.1,Kips Bay,East Village,Credit Card,5.5,2.2,11.0
1610625479,1610626582,1,2.8,NV,Flatiron,Credit Card,13.5,3.35,20.15
1611327679,1611327952,1,0.78,Lincoln Square East,Central Park,Cash,5.5,0.0,8.8
1610985671,1610986278,1,2.0,Penn Station/Madison Sq West,Lincoln Square East,Credit Card,9.0,2.45,14.75
1610214474,1610215075,1,1.74,Little Italy/NoLiTa,West Village,Credit Card,8.5,2.36,14.16
1610198558,1610198916,2,1.52,Upper West Side South,Bloomingdale,Credit Card,7.0,2.58,12.88
1609947670,1609948328,1,1.8,Upper East Side South,Yorkville West,Credit Card,9.5,3.2,16.0
1609477821,1609478256,1,2.05,Upper West Side South,Clinton East,Credit Card,8.5,2.46,14.76
1610484206,1610484682,1,1.61,Lenox Hill West,Lincoln Square East,Credit Card,7.5,3.39,14.69
1612022378,1612022661,1,0.75,Flatiron,Gramercy,Credit Card,5.0,1.66,9.96
1609864564,1609865584,6,1.98,Midtown East,Garment District,Credit Card,11.5,0.0,15.8
1611153703,1611154509,1,1.87,Lincoln Square East,Upper West Side North,Credit Card,10.5,2.76,16.56
1610625151,1610626001,1,1.4,Lincoln Square East,Upper East Side South,Credit Card,10.5,2.75,16.55
1611842043,1611842477,1,0.86,Upper East Side North,Upper East Side South,Credit Card,6.0,1.86,11.16
1610557402,1610557846,1,1.57,Midtown East,Union Sq,Cash,7.5,0.0,11.8
1609855731,1609856405,1,2.5,Midtown South,Clinton West,Cash,10.5,0.0,13.8
1611154088,1611154777,1,1.5,Meatpacking/West Village West,Union Sq,Cash,8.5,0.0,11.8
1611752790,1611753025,1,0.6,East Harlem South,East Harlem South,Cash,4.5,0.0,5.3
1611777137,1611777484,1,1.15,West Village,West Chelsea/Hudson Yards,Credit Card,6.0,2.06,12.36
1610127736,1610128169,1,1.39,Gramercy,Midtown East,Credit Card,7.5,2.36,14.16
1610990291,1610992691,1,19.28,JFK Airport,Central Harlem,Credit Card,52.0,5.0,63.92
1610636649,1610636678,1,0.0,Lenox Hill West,Lenox Hill West,Cash,2.5,0.0,5.8
1609581008,1609581613,1,3.36,Upper East Side South,Astoria,Cash,12.0,0.0,15.3
1611317580,1611320123,1,11.88,Clinton West,Woodhaven,Credit Card,40.0,1.7,45.0
1609839765,1609840356,1,1.7,Murray Hill,Gramercy,Credit Card,8.5,2.0,13.8
1609495304,1609495417,1,0.6,Upper East Side North,East Harlem South,Credit Card,4.0,0.0,7.3
1611428746,1611429412,1,1.73,East Village,Meatpacking/West Village West,Credit Card,8.5,1.18,12.98
1611736957,1611737792,1,2.9,Central Harlem,Midtown North,Credit Card,12.0,3.05,18.35
1609766562,1609767076,1,1.6,Central Park,Upper West Side North,Credit Card,8.0,2.25,13.55
1611848132,1611848877,1,1.9,Upper West Side North,East Harlem South,Credit Card,10.0,2.65,15.95
1611835389,1611835670,1,0.66,Upper East Side South,Upper East Side North,Credit Card,5.0,1.66,9.96
1609953082,1609954054,2,2.1,LaGuardia Airport,North Corona,Cash,12.0,0.0,13.8
1610639315,1610639656,0,0.9,Central Park,Yorkville East,Credit Card,6.0,2.75,12.05
1609705111,1609705287,1,0.91,Penn Station/Madison Sq West,Union Sq,Cash,4.5,0.0,8.3
1610451609,1610452348,1,1.8,Upper East Side North,Midtown North,Credit Card,10.0,2.66,15.96
1610484224,1610485011,1,3.47,West Village,Lincoln Square West,Credit Card,13.0,1.0,17.8
1610981530,1610981767,1,0.89,East Harlem South,Upper East Side North,Cash,5.0,0.0,8.3
1610691861,1610692099,3,0.8,Upper East Side South,Lenox Hill East,Cash,5.0,0.0,8.3
1610972708,1610973232,1,1.8,Garment District,Sutton Place/Turtle Bay North,Credit Card,8.5,2.35,14.15
1610978659,1610978836,1,0.42,Yorkville West,Upper East Side North,Cash,4.0,0.0,7.3
1611499418,1611499988,1,2.05,Kips Bay,Clinton East,Credit Card,9.0,2.46,14.76
1611682201,1611684018,1,6.5,Penn Station/Madison Sq West,Astoria,Credit Card,24.0,5.65,33.95
1609836400,1609836929,2,1.22,Central Park,Upper East Side North,Credit Card,7.5,2.16,12.96
1611814255,1611814968,1,2.67,Kips Bay,Clinton West,Credit Card,11.0,1.0,15.3
1612109334,1612109721,3,1.2,Lenox Hill East,UN/Turtle Bay South,Credit Card,6.5,0.98,10.78
1611212709,1611213138,1,1.75,West Chelsea/Hudson Yards,Midtown Center,Credit Card,7.5,2.16,12.96
1611422859,1611423194,2,1.06,TriBeCa/Civic Center,Hudson Sq,Credit Card,6.0,2.79,12.09
1612033019,1612034494,1,3.14,Financial District North,Meatpacking/West Village West,Credit Card,16.5,3.96,23.76
1610121236,1610122710,1,2.9,Penn Station/Madison Sq West,Upper East Side South,Credit Card,16.5,5.2,26.0
1610840714,1610842090,1,7.4,World Trade Center,Upper West Side North,Credit Card,24.5,7.08,35.38
1611330181,1611330731,1,1.9,Midtown East,Gramercy,Credit Card,9.0,2.65,15.95
1611639656,1611640055,1,1.53,Penn Station/Madison Sq West,Kips Bay,Credit Card,7.0,0.0,10.8
1610441439,1610443021,1,7.12,Upper East Side North,Little Italy/NoLiTa,Credit Card,25.0,5.0,33.3
1609844006,1609844105,3,0.58,West Village,Flatiron,Cash,3.5,0.0,6.8
1609846316,1609846825,1,1.61,Morningside Heights,East Harlem North,Credit Card,8.0,0.0,8.8
1610453530,1610454508,1,2.6,Lincoln Square East,East Chelsea,Cash,12.5,0.0,15.8
1610380691,1610380914,1,0.75,Lenox Hill West,Upper East Side South,Credit Card,4.5,5.0,12.8
1609610883,1609612127,2,4.25,Manhattan Valley,Sutton Place/Turtle Bay North,Credit Card,17.0,4.06,24.36
1609748043,1609750432,1,7.73,Astoria,Manhattanville,Cash,30.0,0.0,33.3
1610368703,1610369085,1,1.28,Morningside Heights,Central Harlem,Credit Card,6.5,1.5,8.8
1611228894,1611230978,4,13.77,JFK Airport,Steinway,Dispute,-41.0,0.0,-41.8
1611499421,1611499426,1,0.1,Lincoln Square West,NV,Cash,2.5,0.0,3.3
1610531062,1610531539,6,1.45,Upper West Side South,Central Park,Cash,7.5,0.0,10.8
1609606979,1609608571,1,3.49,Upper East Side North,Yorkville West,Credit Card,19.0,5.58,27.88
1611483255,1611483473,1,0.6,Gramercy,Gramercy,Credit Card,4.5,1.55,9.35
1611132183,1611132811,1,1.1,Upper East Side South,Sutton Place/Turtle Bay North,Credit Card,8.0,2.0,13.3
1611416014,1611416804,3,1.5,Greenwich Village North,East Chelsea,Credit Card,10.0,0.0,13.3
1611254571,1611254928,1,0.89,Upper West Side South,Lincoln Square East,Credit Card,5.5,2.94,12.74
1610822112,1610822218,3,0.52,Lincoln Square West,Lincoln Square East,Cash,3.5,0.0,6.8
1609857131,1609857806,1,1.63,Upper East Side South,NV,Credit Card,9.0,2.46,14.76
1609922709,1609923185,1,1.6,Kips Bay,Midtown Center,Cash,7.5,0.0,10.8
1611497123,1611498065,1,3.41,Yorkville West,Central Harlem North,Credit Card,13.5,1.5,18.3
1610632757,1610633261,1,1.87,Central Park,Central Park,Credit Card,8.5,2.36,14.16
1611939585,1611940670,1,3.12,Upper East Side North,Central Harlem North,Credit Card,14.0,25.0,43.3
